,Subj,Mask,S2S,S2B,B2B,B2S
0,104,rACC,0.197528010188,0.198809315697,0.131265899011,0.245939036862
1,104,dACC,-0.0266366557275,0.149951716163,0.212802393072,0.150867553342
2,104,vlPFC,0.10709573768,0.157422917203,0.0810029210075,0.130550749948
3,104,vmPFC,0.133185372853,0.190959093621,0.238848140007,0.184289941668
4,104,OFCant,-0.0853540324913,0.141729359317,0.137615913053,0.170785544808
5,104,OFClat,0.120608474116,0.0257308796622,0.0329484634981,0.0362062535725
6,104,OFCmed,0.0120414581924,0.115043942945,0.184594609922,0.14987032398
7,104,OFCpost,0.140575759871,0.0849486001844,0.111922740087,0.141428769552
8,104,dmPFC,0.136165531047,0.126493738882,0.128011161447,0.21786285507
9,104,dlPFC,0.170636693987,0.17990903583,0.166077059223,0.217268988137
10,104,MFG,0.18701990968,0.308009378247,0.20289278322,0.268087317107
11,104,IFG,0.151078915394,0.14974849635,0.24738692074,0.148892254951
