,Subj,Mask,S2S,S2B,B2B,B2S
0,110,rACC,0.0431391819254,0.113590480625,0.217386628016,0.123901256654
1,110,dACC,0.242452877892,0.143874242694,0.104639384298,0.140615390754
2,110,vlPFC,0.269447650089,0.15300834768,0.143197733484,0.199467072502
3,110,vmPFC,0.184642825093,0.0975372052661,0.306343554015,0.161997655021
4,110,OFCant,0.345755847727,0.234733153232,0.144734522548,0.248552978185
5,110,OFClat,0.232182620617,0.219982725723,0.130197640212,0.278332607125
6,110,OFCmed,0.316586456747,0.222451260952,0.126349905273,0.269229989928
7,110,OFCpost,0.15238936809,0.122981782525,0.090028130901,0.177941609327
8,110,dmPFC,0.327501013784,0.194751713188,0.303106119718,0.303149296536
9,110,dlPFC,0.350045482128,0.240419169178,0.291582415137,0.338903645802
10,110,MFG,0.29745794783,0.259525758087,0.254805415641,0.32670104402
11,110,IFG,0.224138298558,0.123984295117,0.15049229951,0.172022476015
